"id","block","trial","type","size","start_hand","switch_hands","targ","targ_x","targ_y","xtra_targ1","xtra_targ1_x","xtra_targ1_y","xtra_targ2","xtra_targ2_x","xtra_targ2_y","xtra_targ3","xtra_targ3_x","xtra_targ3_y","pt_x","pt_y","dist_err","move_time"
647,3,23,0,0,0,1,6,9.96938610076904,4.64880084991455,42,0,0,42,0,0,42,0,0,12.8229645228031,6.77066096687641,3.556009,2161
647,3,24,0,0,1,1,13,5.16888618469238,13.0108652114868,42,0,0,42,0,0,42,0,0,7.6659849588868,9.59863447264265,4.2283355,3294
647,3,26,1,1,0,0,6,9.96938610076904,4.64880084991455,17,-12.6883087158203,5.91665601730347,14,0,14,9,-5.91029596328735,9.27730560302734,7.36835031666339,5.91455570431938,2.892667,2751
647,3,27,0,1,1,0,4,-3.38094592094421,7.2504620552063,42,0,0,42,0,0,42,0,0,-3.40511782346425,7.94695983657228,0.6969171,3371
647,3,28,1,0,0,0,17,-12.6883087158203,5.91665601730347,4,-3.38094592094421,7.2504620552063,42,0,0,42,0,0,-10.7112586473519,8.70732967128445,3.4200273,2992
647,3,29,0,0,0,1,14,0,14,42,0,0,42,0,0,42,0,0,4.9741821155348,22.5674396729764,9.9067406,4575
647,3,30,0,1,0,0,2,7.72740697860718,2.070552110672,42,0,0,42,0,0,42,0,0,7.81854684666926,0.203170989251858,1.8696039,2519
647,3,31,1,0,1,0,9,-5.91029596328735,9.27730560302734,22,-3.16049695014954,16.7036304473877,42,0,0,42,0,0,-8.19007782514511,15.1954486815931,6.3420677,2771
647,3,32,0,0,1,1,5,-7.72740697860718,2.070552110672,42,0,0,42,0,0,42,0,0,-11.4057938731793,5.19405258117211,4.8256383,2392
649,1,1,0,0,1,1,17,-12.6883087158203,5.91665601730347,42,0,0,42,0,0,42,0,0,-16.0878504628451,4.79240306472467,3.5806185,2654
649,1,2,1,0,0,1,14,0,14,16,-9.60738277435303,10.1832313537598,42,0,0,42,0,0,-1.38279490007859,14.0329589248372,1.3831876,2258
649,1,3,0,1,0,0,21,3.16049695014954,16.7036304473877,42,0,0,42,0,0,42,0,0,5.47623344166703,17.3199631752475,2.3963517,3044
649,1,4,0,1,1,1,12,9.60738277435303,10.1832313537598,42,0,0,42,0,0,42,0,0,14.9651332755118,8.4813469292397,5.6215568,2588
649,1,5,1,0,0,1,25,-16.4207382202148,4.39992380142212,15,-5.16888618469238,13.0108652114868,42,0,0,42,0,0,-18.846043126741,4.69750140294053,2.4434926,2461
649,1,6,1,0,1,1,8,0,11,20,9.04454517364502,14.3943109512329,42,0,0,42,0,0,2.94709246575765,8.45596708317382,3.893258,2009
649,1,7,1,1,1,0,6,9.96938610076904,4.64880084991455,14,0,14,24,-13.6781616210938,10.0949430465698,9,-5.91029596328735,9.27730560302734,6.65381447785436,3.70091653148149,3.4484054,2219
649,1,8,1,0,1,0,18,16.4207382202148,4.39992380142212,3,3.38094592094421,7.2504620552063,42,0,0,42,0,0,15.0922476357655,5.62857630019503,1.8095508,2918
649,1,9,1,1,1,1,21,3.16049695014954,16.7036304473877,13,5.16888618469238,13.0108652114868,5,-7.72740697860718,2.070552110672,15,-5.16888618469238,13.0108652114868,7.87262643128829,15.5836010826538,4.843411,2839
649,1,10,0,1,0,0,7,5.91029596328735,9.27730560302734,42,0,0,42,0,0,42,0,0,7.46645896974934,9.0950239027657,1.5668025,2406
649,1,11,1,0,1,1,12,9.60738277435303,10.1832313537598,21,3.16049695014954,16.7036304473877,42,0,0,42,0,0,11.5763232457159,9.47462946292341,2.0925686,2647
649,1,12,0,0,1,1,15,-5.16888618469238,13.0108652114868,42,0,0,42,0,0,42,0,0,-5.42143702237382,15.0180794794298,2.02304,2262
649,1,13,0,0,0,0,21,3.16049695014954,16.7036304473877,42,0,0,42,0,0,42,0,0,4.08900655032479,17.8097809008286,1.4441949,2975
649,1,14,0,1,0,1,4,-3.38094592094421,7.2504620552063,42,0,0,42,0,0,42,0,0,-5.84532075350415,5.83642807174684,2.8412384,2254
649,1,15,1,0,0,0,19,13.6781616210938,10.0949430465698,7,5.91029596328735,9.27730560302734,42,0,0,42,0,0,17.5782517211571,7.39113557868839,4.7456588,2794
649,1,16,1,1,0,0,24,-13.6781616210938,10.0949430465698,10,-9.96938610076904,4.64880084991455,4,-3.38094592094421,7.2504620552063,12,9.60738277435303,10.1832313537598,-13.8979913000435,10.4140143307503,0.38746816,2604
649,1,17,1,1,1,0,15,-5.16888618469238,13.0108652114868,10,-9.96938610076904,4.64880084991455,17,-12.6883087158203,5.91665601730347,20,9.04454517364502,14.3943109512329,-11.2975328449378,12.7548965643151,6.1339897,2821
649,1,18,1,0,1,0,2,7.72740697860718,2.070552110672,25,-16.4207382202148,4.39992380142212,42,0,0,42,0,0,6.04281496654506,2.04054182944956,1.6848593,2501
649,1,19,0,0,1,0,7,5.91029596328735,9.27730560302734,42,0,0,42,0,0,42,0,0,7.63251742791062,7.7338239193434,2.312657,2403
649,1,20,1,1,0,0,15,-5.16888618469238,13.0108652114868,2,7.72740697860718,2.070552110672,5,-7.72740697860718,2.070552110672,19,13.6781616210938,10.0949430465698,-3.30463900236278,16.8833869119013,4.2978881,2239
649,1,21,0,1,1,0,11,12.6883087158203,5.91665601730347,42,0,0,42,0,0,42,0,0,13.0347571125522,8.08260931178445,2.1934858,2415
649,1,22,1,1,0,1,24,-13.6781616210938,10.0949430465698,21,3.16049695014954,16.7036304473877,14,0,14,12,9.60738277435303,10.1832313537598,-19.5824689280702,6.98298683753663,6.6742128,2203
649,1,23,0,0,0,0,9,-5.91029596328735,9.27730560302734,42,0,0,42,0,0,42,0,0,-7.39747498752343,8.38232019044684,1.7357132,2340
649,1,24,0,1,0,1,20,9.04454517364502,14.3943109512329,42,0,0,42,0,0,42,0,0,10.1865121569304,16.1962479402312,2.1333226,2541
649,1,25,0,0,0,1,22,-3.16049695014954,16.7036304473877,42,0,0,42,0,0,42,0,0,-8.60559073143264,14.4994263922025,5.8743137,2067
649,1,26,0,0,1,0,13,5.16888618469238,13.0108652114868,42,0,0,42,0,0,42,0,0,6.28201551032184,12.4227882590068,1.2589247,2420
649,1,27,0,0,0,1,23,-9.04454517364502,14.3943109512329,42,0,0,42,0,0,42,0,0,-13.8738014192646,12.3438640487724,5.2465273,2365
649,1,28,1,1,0,1,16,-9.60738277435303,10.1832313537598,11,12.6883087158203,5.91665601730347,8,0,11,6,9.96938610076904,4.64880084991455,-15.0195931693818,6.21072109683665,6.7136323,2432
649,1,29,0,1,1,0,10,-9.96938610076904,4.64880084991455,42,0,0,42,0,0,42,0,0,-12.069285942054,6.16145808807645,2.5879937,2502
649,1,30,0,1,1,1,5,-7.72740697860718,2.070552110672,42,0,0,42,0,0,42,0,0,-9.0579270529622,0.111357755225652,2.3682749,2415
649,1,32,1,0,0,0,14,0,14,4,-3.38094592094421,7.2504620552063,42,0,0,42,0,0,1.47438812981707,18.1790729437667,4.4315315,2611
