"id","block","trial","setsize","start_hand","switch_hands","recall_move","targ1","targ2","targ3","targ4","recall_targ","targ_x","targ_y","pt_x","pt_y","dist_err","move_time"
6,2,12,1,1,0,1,3,3,3,3,3,6.12835597991943,5.14230108261108,8.71857930290048,7.47002715189709,3.4824654,2258
6,2,13,4,1,1,1,21,22,17,24,21,1.39449203014374,15.9391145706177,5.12751400943355,16.7978635386463,3.8305225,2444
6,2,14,1,0,0,1,18,18,18,18,18,12.9031143188477,9.46095371246338,13.2658309413351,10.6210110541827,1.2154408,3190
6,2,15,4,0,1,2,6,10,13,8,10,7.5982551574707,9.28797721862793,11.3766218655859,16.14219600277,7.8266449,3563
6,2,16,1,0,0,1,2,2,2,2,2,7.72740697860718,2.070552110672,12.6623564664663,2.93559273188209,5.0101918,2160
6,2,17,4,1,0,1,11,25,13,23,11,4.79870414733887,10.9987468719482,9.82392548210326,13.5877546054261,5.6529471,2459
6,2,18,4,1,1,3,21,14,17,22,17,15.0350818634033,5.4723219871521,16.3699666829656,5.02894797603866,1.4065909,2500
6,2,19,1,1,1,1,24,24,24,24,24,-11.064208984375,11.5578231811523,-14.8597604144443,13.0812729202013,4.0898789,2236
6,2,20,4,0,1,1,8,21,9,15,8,-7.72740697860718,2.070552110672,-6.91371967214189,1.70607717075022,0.89158792,1956
6,2,21,1,1,0,1,5,5,5,5,5,0,8,-1.33478474541952,8.90561324260428,1.6130052,2026
6,2,22,4,1,1,2,12,6,3,25,6,-3.38094592094421,7.2504620552063,-10.4293738025878,6.86252687781398,7.0590955,2485
6,2,23,4,0,0,1,23,17,21,19,23,-7.38797807693481,14.1921730041504,-13.2531860851702,12.8016434052765,6.0277888,2800
6,2,24,4,0,1,3,18,16,13,6,13,-1.64044296741486,11.8873443603516,-2.22469848719505,12.4737501212868,0.82778393,3256
6,3,1,1,1,1,1,20,20,20,20,20,5.79900884628296,14.9121255874634,10.9418012675359,12.4391612619295,5.7064758,2408
6,3,2,1,1,1,1,22,22,22,22,22,-3.12144494056702,15.6925640106201,2.4682729614336,17.6626134358149,5.9267226,2085
